"Site","LUtype","Chamber","SampleDate","GasType","LinearR2","LinearSlope","LinearInt","LinearFlux","QuadR2","QuadSlope","Quad2der","QuadFlux","FluxID"
"S1","S","C2","2013.07.19","CO2",0.99612036747715,0.00357512713907045,0.147236605873079,2.70957004224287,0.999877569176617,0.00283867573067442,2.45483802798675e-05,2.15141739587956,"S1_2013.07.19_C2"
"S1","S","C2","2013.07.19","CH4",0.883389360959968,3.26631137771858e-06,0.000485879881120606,0.0024755202020604,0.940729447127863,6.05748552102097e-06,-9.30391381100798e-08,0.00459093639487905,"S1_2013.07.19_C2"
"M1","M","A1","2013.07.19","N2O",0.183572037064109,0.000552575123062919,0.242762188551519,0.418793777479265,0.297182147258385,0.00201062646598016,-4.86017114305747e-05,1.52384321632181,"M1_2013.07.19_A1"
"M1","M","A1","2013.07.19","CO2",0.978675030450284,0.00220158310162951,0.16152234355037,1.66856824544552,0.997826273066856,0.00323455990578443,-3.44325601384975e-05,2.45145592859452,"M1_2013.07.19_A1"
"M1","M","A1","2013.07.19","CH4",0.607117535572931,-3.96153382461331e-07,0.000583603200450787,-0.000300242563549641,0.836987355114071,4.21452897540635e-07,-2.72535426667322e-08,0.000319416932872903,"M1_2013.07.19_A1"
"M1","M","A2","2013.07.19","N2O",0.970757148657327,-0.00332053337233909,0.262193214363319,-2.51661476640436,0.991063494316929,-0.00493134478971116,5.36937139124024e-05,-3.73744026167583,"M1_2013.07.19_A2"
"M1","M","A2","2013.07.19","CO2",0.465876663015931,0.00180352547717886,0.164708919139957,1.3668824669145,0.473601014435716,0.00258244766817186,-2.59640730330999e-05,1.95722349587762,"M1_2013.07.19_A2"
"M1","M","A2","2013.07.19","CH4",0.000408540146026416,1.39136146272323e-07,0.000589534979683542,0.000105450552964287,0.135396611351215,8.62207931735028e-06,-2.82764772369265e-07,0.00653462853525495,"M1_2013.07.19_A2"
"S1","S","C","2013.06.27","N2O",0.603024511396989,0.00145747674140283,0.191774923166784,1.10461395137899,0.631499862240675,0.0025197712912426,-3.54098183279924e-05,1.9097213996786,"S1_2013.06.27_C"
"S1","S","C","2013.06.27","CO2",0.905807018111771,0.00607212089544987,0.157844877027038,4.60202846813043,0.929861585199323,0.00939104715265504,-0.000110630875240172,7.1174252104333,"S1_2013.06.27_C"
"S1","S","C","2013.06.27","CH4",0.75164619295319,2.58754389998108e-06,0.000515752506378204,0.00196108590314355,0.807479755320229,4.95294571633896e-06,-7.88467272119295e-08,0.00375381149027795,"S1_2013.06.27_C"
"S1","S","D","2013.06.27","N2O",0.632030115988521,0.00156665102914836,0.205900543730351,1.18735656945981,0.90104551521264,0.00499486731473661,-0.000114273876186275,3.78558364906354,"S1_2013.06.27_D"
"S1","S","D","2013.06.27","CO2",0.922037502222864,0.00355907611723273,0.177433534400261,2.69740505727112,0.997632347063638,0.0069771806065772,-0.000113936816311482,5.28796845972166,"S1_2013.06.27_D"
"S1","S","D","2013.06.27","CH4",0.723947501777992,7.80102662797683e-07,0.000566103340752028,0.000591235702330875,0.723947613620066,7.79074227225335e-07,3.42811857449287e-11,0.000590456256423412,"S1_2013.06.27_D"
"S1","S","E","2013.06.27","N2O",0.080378179809284,0.00030051659205745,0.219273436309987,0.227759943454068,0.731434282499591,0.00316921465294983,-9.56232686964125e-05,2.40193110539355,"S1_2013.06.27_E"
"S1","S","E","2013.06.27","CO2",0.82177212635987,0.00380401011509115,0.181304161179605,2.88303924512171,0.966543942230517,0.00915931538420092,-0.000178510175636992,6.94179692276281,"S1_2013.06.27_E"
"S1","S","E","2013.06.27","CH4",0.0103653853176506,1.97048255658337e-07,0.000601190819985052,0.000149341835867371,0.564076242694711,5.02761013889013e-06,-1.6101872944106e-07,0.00381039926315884,"S1_2013.06.27_E"
"S1","S","A","2013.06.27","N2O",0.00782869158840457,-6.86648809767815e-05,0.243717942403888,-0.0520407518981923,0.950715177166967,0.00245886353071086,-8.42509470562548e-05,1.86355972853876,"S1_2013.06.27_A"
"S1","S","A","2013.06.27","CO2",0.780883776828425,0.00607819435152588,0.200079520914789,4.60663150852488,0.897862741590268,0.0139688216478296,-0.00026302090987679,10.5868964067761,"S1_2013.06.27_A"
"S1","S","A","2013.06.27","CH4",0.485251968135074,8.87608461291884e-07,0.000586417000176681,0.000672713781189639,0.780752697841768,-1.43562749660051e-06,7.7441198596413e-08,-0.00108805452373933,"S1_2013.06.27_A"
"S1","S","B","2013.06.27","N2O",0.92696407339245,-0.00024659981661821,0.231777722933614,-0.18689670312117,0.981375090782907,-0.000446992094782687,6.67974260548256e-06,-0.338772956045826,"S1_2013.06.27_B"
"S1","S","B","2013.06.27","CO2",0.891827759287171,0.00234298964984367,0.198971609541612,1.77573952409204,0.93547465186707,0.00408152210717014,-5.79510819108825e-05,3.09336412332895,"S1_2013.06.27_B"
"S1","S","B","2013.06.27","CH4",0.939289036081367,-1.04886715903314e-06,0.000624980591644179,-0.000794930899477752,0.978285523652998,-3.32047565119604e-07,-2.38939864637847e-08,-0.000251657101985384,"S1_2013.06.27_B"
"F2","F","C","2013.06.25","N2O",0.123952746545055,0.000865254113842849,0.202257570128737,0.655771538912475,0.47326472536114,-0.00400664847680149,0.000162396753021478,-3.03661779294428,"F2_2013.06.25_C"
"F2","F","C","2013.06.25","CO2",0.95450315930058,0.00794379525845513,0.175431712629485,6.02056061693441,0.992898486124759,0.00259993857023385,0.000178128556274043,1.97047975849302,"F2_2013.06.25_C"
"F2","F","C","2013.06.25","CH4",0.384578505895747,1.50014468817132e-06,0.000549971985988182,0.00113695176366668,0.994230210612094,-4.83501843737854e-06,2.11172104184995e-07,-0.00366443502622374,"F2_2013.06.25_C"
"F2","F","D","2013.06.25","N2O",0.917546745279873,-0.0017555033935643,0.280148636089218,-1.33048678249084,0.940372383960225,-0.000826803695834152,-3.09566565910049e-05,-0.626630169474305,"F2_2013.06.25_D"
"F2","F","D","2013.06.25","CO2",0.937351846325258,0.0051860787643501,0.19648568438023,3.93050180034955,0.970151743235795,0.00843994945046125,-0.000108462356203705,6.396593267718,"F2_2013.06.25_D"
"F2","F","D","2013.06.25","CH4",0.994906165235264,-5.36953068550394e-06,0.000607443708264815,-0.00406953904585562,0.994934831217641,-5.27285774170498e-06,-3.22243145996532e-09,-0.00399627113055535,"F2_2013.06.25_D"
"F2","F","E","2013.06.25","N2O",0.998701108349101,-0.00130673961077873,0.253631733866535,-0.990371073432302,0.999120170542891,-0.00139652109741151,2.99271622109266e-06,-1.05841598961715,"F2_2013.06.25_E"
"F2","F","E","2013.06.25","CO2",0.979757209888379,0.00548439741562035,0.209199186685736,4.15659593604911,0.99828594488432,0.00801409630261747,-8.43232962332373e-05,6.07384140829955,"F2_2013.06.25_E"
"F2","F","E","2013.06.25","CH4",0.807405559065533,-6.21051673418355e-06,0.000648165643186775,-0.00470691794590754,0.993000369453711,3.77662110870846e-06,-3.32904594763067e-07,0.00286228126133694,"F2_2013.06.25_E"
"F2","F","A","2013.06.25","N2O",0.757874056450307,-0.00118779709728755,0.214713973292826,-0.900225168470565,0.970645200933216,-0.00329873941099888,7.03647437903775e-05,-2.50009723780967,"F2_2013.06.25_A"
"F2","F","A","2013.06.25","CO2",0.970824852087155,0.00896872169314452,0.158590142641485,6.79734696743585,0.994528864292455,0.00426818662208293,0.00015668450236872,3.23483617673653,"F2_2013.06.25_A"
"F2","F","A","2013.06.25","CH4",0.699320805877937,-2.45576702197994e-06,0.000561656385337275,-0.00186121290086901,0.699328753392074,-2.4835347824328e-06,9.25592015095084e-10,-0.00188225794037012,"F2_2013.06.25_A"
"F2","F","B","2013.06.25","N2O",0.338386133976857,0.000630337861351811,0.213004533787337,0.477729747550846,0.797318231992076,0.00309250535077073,-8.20722496472975e-05,2.34379352900519,"F2_2013.06.25_B"
"F2","F","B","2013.06.25","CO2",0.979726431143878,0.00633896732756823,0.176079573451232,4.80426997457803,0.988231087795441,0.00831990474228326,-6.60312471571675e-05,6.30561201520415,"F2_2013.06.25_B"
"F2","F","B","2013.06.25","CH4",0.971218712153344,-3.16099957511204e-06,0.000571964052266876,-0.00239570494113755,0.99875905011597,-1.37563542154791e-06,-5.95121384521379e-08,-0.00104258684580473,"F2_2013.06.25_B"
"M1","M","C","2013.06.25","N2O",0.691342774960635,0.00281899502989247,0.147048898951175,2.13650149633956,0.695111881157974,0.00351713586994944,-2.32713613352323e-05,2.66561876459326,"M1_2013.06.25_C"
"M1","M","C","2013.06.25","CO2",0.951799404966442,0.00323451066952117,0.127157401213478,2.45141861268973,0.981866170939659,0.00516272583123314,-6.42738387237324e-05,3.91280273525038,"M1_2013.06.25_C"
"M1","M","C","2013.06.25","CH4",0.415311128218053,8.0917310830888e-07,0.000522754095754623,0.000613268039981467,0.991724155122018,-2.38823308606368e-06,1.06580206479085e-07,-0.00181002928627984,"M1_2013.06.25_C"
"M1","M","D","2013.06.25","N2O",0.928922921715823,-0.00206138293308992,0.237126305363954,-1.56231127560499,0.931034896529109,-0.00173170531417411,-1.09892539638601e-05,-1.31245034337406,"M1_2013.06.25_D"
"M1","M","D","2013.06.25","CO2",0.28470525010448,0.00058106996744689,0.174982060850266,0.440389870065011,0.989202211428906,-0.00248474905794483,0.000102193967513057,-1.88317823338977,"M1_2013.06.25_D"
"M1","M","D","2013.06.25","CH4",0.634068718760015,-2.16835356069957e-06,0.000570762839518395,-0.00164338375126704,0.985527615715729,-7.58306684901454e-06,1.80490442943832e-07,-0.00574716645398996,"M1_2013.06.25_D"
"M1","M","E","2013.06.25","N2O",0.342901354831573,0.00104922236538596,0.144942026731525,0.795200108503043,0.978740458896264,0.00584139899590031,-0.000159739221017145,4.4271655547876,"M1_2013.06.25_E"
"M1","M","E","2013.06.25","CO2",0.997653248005671,0.00225987883738352,0.137117897280235,1.71275027675383,0.999847575042187,0.00261536465845112,-1.184952736892e-05,1.98217110956295,"M1_2013.06.25_E"
"M1","M","E","2013.06.25","CH4",0.877511878553507,-1.3549295853584e-06,0.000527166769983632,-0.00102689400153479,0.898108621418207,-6.5867870289131e-07,-2.32083627489031e-08,-0.000499209122191309,"M1_2013.06.25_E"
"M1","M","A","2013.06.25","N2O",0.685819361824842,0.00155056218674375,0.166044267349707,1.17516292047947,0.816852103852355,-0.000722705054799626,7.57755747181125e-05,-0.547734357321822,"M1_2013.06.25_A"
"M1","M","A","2013.06.25","CO2",0.896367715566042,0.00207694970711487,0.125018742056353,1.57410925170811,0.903836341617859,0.00271283604770884,-2.11962113531325e-05,2.05604416247407,"M1_2013.06.25_A"
"M1","M","A","2013.06.25","CH4",0.000260687842467032,-2.71506991095021e-08,0.000502975222827582,-2.05773719566753e-05,0.263535061198205,-2.9211683996448e-06,9.64672566845098e-08,-0.00221393815552027,"M1_2013.06.25_A"
"M1","M","B","2013.06.25","N2O",0.0071413282768097,-6.10992943698513e-05,0.182435733218588,-0.0463068336276767,0.999844977995858,-0.00247729866263278,8.05399789420976e-05,-1.87753161799537,"M1_2013.06.25_B"
"M1","M","B","2013.06.25","CO2",0.978035204837272,0.00187084670891691,0.15282525000004,1.4179048741265,0.98663387991453,0.00128247336241303,1.96124448834625e-05,0.971979811513036,"M1_2013.06.25_B"
"M1","M","B","2013.06.25","CH4",0.71999930974348,-1.15486458535457e-06,0.000530511242464848,-0.000875265791005568,0.99981225022611,-3.56963130918429e-06,8.04922241276573e-08,-0.00270540478169757,"M1_2013.06.25_B"
"S1","S","C","2013.06.25","N2O",0.0943578672306324,-0.00067113456887779,0.20543894718041,-0.508649357465273,0.704870302098871,-0.00639703866037362,0.000190863469716527,-4.84828193207263,"S1_2013.06.25_C"
"S1","S","C","2013.06.25","CO2",0.920471142610205,0.00591990068745674,0.170465050100839,4.48666157365142,0.970548033900245,0.00128858618759909,0.000154377149995255,0.976612689548786,"S1_2013.06.25_C"
"S1","S","C","2013.06.25","CH4",0.0188862126253384,-2.33934811519219e-07,0.000562222710525771,-0.000177297962414566,0.996802128228686,-5.88004610360837e-06,1.88203709736305e-07,-0.00445645599431371,"S1_2013.06.25_C"
"S1","S","D","2013.06.25","N2O",0.279945610231204,0.000317180035976509,0.200961843713652,0.240389079897986,0.931693881967678,-0.00130606924234512,5.41083092773876e-05,-0.989863004724721,"S1_2013.06.25_D"
"S1","S","D","2013.06.25","CO2",0.899785264490683,0.00358324776733075,0.196193612519884,2.7157246236612,0.942184748763847,0.000974308623159928,8.69646381390274e-05,0.738423377552788,"S1_2013.06.25_D"
"S1","S","D","2013.06.25","CH4",0.928603850454172,1.42596020222065e-06,0.000525164748736163,0.00108072773220933,0.928626563375682,1.44961422038426e-06,-7.8846727212035e-10,0.0010986549880807,"S1_2013.06.25_D"
"S1","S","E","2013.06.25","N2O",0.0865340711117735,-0.00048793245268724,0.236039350832452,-0.369801437826118,0.131089874391705,-0.00166227429784469,3.91447281719149e-05,-1.25982894152439,"S1_2013.06.25_E"
"S1","S","E","2013.06.25","CO2",0.964260720836191,0.00281422992594313,0.184785493237078,2.13289004913585,0.999496321386452,0.00100984396644501,6.01461986499375e-05,0.765355427200425,"S1_2013.06.25_E"
"S1","S","E","2013.06.25","CH4",0.189566132034992,-2.97286442774726e-07,0.000573628746646621,-0.000225311830313477,0.976949211603802,-2.3294751336979e-06,6.77396230307726e-08,-0.0017654969434342,"S1_2013.06.25_E"
"S1","S","A","2013.06.25","N2O",0.0256428418419029,9.43304152889096e-05,0.183946935201592,0.0714925252715947,0.0690311724822629,-0.000317227919436019,1.37186111574976e-05,-0.240425370519931,"S1_2013.06.25_A"
"S1","S","A","2013.06.25","CO2",0.976519351996624,0.00309426937953856,0.201060211831043,2.34513047712396,0.997680821107662,0.00462207062991646,-5.092670834593e-05,3.50304300372616,"S1_2013.06.25_A"
"S1","S","A","2013.06.25","CH4",0.650666921474285,-1.47340536329077e-06,0.000606254836743202,-0.00111668617007301,0.851397271054314,-4.21829990583826e-06,9.14964847515828e-08,-0.00319702729705636,"S1_2013.06.25_A"
"S1","S","B","2013.06.25","N2O",0.538994353219371,0.000773030570773611,0.205362333645149,0.585875801007368,0.938528528145964,-0.00145929631286516,7.44108961212924e-05,-1.1059929950136,"S1_2013.06.25_B"
"S1","S","B","2013.06.25","CO2",0.605354023162639,0.0053772902190658,0.196052211683302,4.0754199555025,0.735032909517529,0.0137250445072063,-0.00027825847627135,10.4021389949353,"S1_2013.06.25_B"
"S1","S","B","2013.06.25","CH4",0.388189837233794,1.43062244348186e-06,0.000562433882629956,0.0010842612203231,0.968562634680418,7.29784738362183e-06,-1.95574164671332e-07,0.00553100012232391,"S1_2013.06.25_B"
"M1","M","A","2013.06.27","N2O",0.613316459247292,0.00099847325410711,0.136889480584103,0.756737624165388,0.973763694782096,0.00356585965729208,-8.55795467728324e-05,2.70254626657926,"M1_2013.06.27_A"
"M1","M","A","2013.06.27","CO2",0.277306982384628,0.00154419774484034,0.23568400303797,1.17033934345794,0.925161933967722,-0.0063723833310234,0.000263886035862125,-4.829595787723,"M1_2013.06.27_A"
"M1","M","A","2013.06.27","CH4",0.346080183967037,-3.02397446361679e-06,0.000721029338333835,-0.00229185433032009,0.998365017786106,1.09006872944598e-05,-4.64155391935887e-07,0.00826157352843272,"M1_2013.06.27_A"
"M1","M","B","2013.06.27","N2O",0.704477261154958,-0.00152176076276823,0.19078832001832,-1.15333447283487,0.833447515004783,0.000662145183205697,-7.27968648657976e-05,0.501836349376949,"M1_2013.06.27_B"
"M1","M","B","2013.06.27","CO2",0.0091201658375917,0.000256745629771339,0.196993627235941,0.194586161510909,0.203402899077938,0.00423136052498338,-0.000132487163173735,3.20692587156635,"M1_2013.06.27_B"
"M1","M","B","2013.06.27","CH4",0.077454659385835,-1.56736893535655e-06,0.000642947808825353,-0.00118790066679654,0.0828789270388138,-2.95858401846356e-06,4.63738361035672e-08,-0.0022422952560987,"M1_2013.06.27_B"
"M1","M","C","2013.06.27","N2O",0.342314476005561,0.000653759020539831,0.13599435378743,0.495480520830188,0.855576702162971,-0.00203128230629879,8.95013775612874e-05,-1.53949816898435,"M1_2013.06.27_C"
"M1","M","C","2013.06.27","CO2",0.0515650315365209,0.0013440147204353,0.117956438889987,1.01862168285623,0.575137982205894,-0.0130205094204616,0.00047881747136323,-9.8681755607709,"M1_2013.06.27_C"
"M1","M","C","2013.06.27","CH4",0.0658240600775887,-2.3470827116342e-06,0.000621780660401782,-0.00177884163408066,0.908812367460403,-3.0519434183862e-05,9.39078382407595e-07,-0.0231305185393481,"M1_2013.06.27_C"
"M1","M","D","2013.06.27","N2O",0.66266976458122,-0.00158749381137237,0.174384895427166,-1.20315320440853,0.833056289682052,-0.00428745391815545,8.99986702261025e-05,-3.24943875902307,"M1_2013.06.27_D"
"M1","M","D","2013.06.27","CO2",0.0484823418514142,-0.000449995582104422,0.184511921541027,-0.341049283279141,0.995703556972494,-0.00712141776656803,0.00022238073948212,-5.39728504413577,"M1_2013.06.27_D"
"M1","M","D","2013.06.27","CH4",0.0149785760310511,5.28294744388464e-07,0.000598847625189741,0.000400391806273362,0.0160063372472968,6.41393524525641e-08,1.54718463978633e-08,4.86108776482591e-05,"M1_2013.06.27_D"
"M1","M","E","2013.06.27","N2O",0.212864401763634,0.0004562434157588,0.144111978414229,0.345784483522459,0.786966825674696,0.00296937971005445,-8.37712098098551e-05,2.250477253936,"M1_2013.06.27_E"
"M1","M","E","2013.06.27","CO2",0.305488166019562,0.00235457416835626,0.180536062473758,1.78451936970159,0.86921276976305,0.0130827266038542,-0.000357605081183265,9.9153296366053,"M1_2013.06.27_E"
"M1","M","E","2013.06.27","CH4",0.900833540357061,-5.34583570363677e-06,0.000661395587727129,-0.00405158074380892,0.927698747768302,-8.44229013771036e-06,1.03215147802453e-07,-0.00639836726226469,"M1_2013.06.27_E"
"F2","F","A","2013.06.27","N2O",0.181408915875101,0.00034439777459875,0.162575550890452,0.261017260748526,0.712275979982656,0.00232045799089052,-6.58686738763925e-05,1.75866289835913,"F2_2013.06.27_A"
"F2","F","A","2013.06.27","CO2",0.931625424295769,0.00896881101629179,0.214157676931647,6.79741466497904,0.968170983760058,0.0149269108447711,-0.000198603327615977,11.3130271665634,"F2_2013.06.27_A"
"F2","F","A","2013.06.27","CH4",0.801309823718024,-1.97188890856212e-06,0.000708888734766865,-0.00149448422543655,0.808222162590275,-2.58617542457426e-06,2.04762172004048e-08,-0.00196004874283523,"F2_2013.06.27_A"
"F2","F","B","2013.06.27","N2O",0.00251242757674448,7.4458274450541e-05,0.171953586380445,0.05643153432041,0.458877502932018,-0.00329142191894836,0.00011219600644663,-2.4945513490977,"F2_2013.06.27_B"
"F2","F","B","2013.06.27","CO2",0.881489845856663,0.0066091800231719,0.232718608338995,5.00906275440397,0.916517077469418,0.0021902401449908,0.00014729799593937,1.65997147830882,"F2_2013.06.27_B"
"F2","F","B","2013.06.27","CH4",0.648647886621839,-2.69101699288761e-06,0.000678568920197856,-0.00203950761566219,0.923942872240202,-8.57115268587598e-06,1.96004523099612e-07,-0.00649603150929548,"F2_2013.06.27_B"
